campaign_name,campaign_id,impressions,clicks,spend,date_start,date_stop,age,gender,spend_eur
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,27,0,0.22,2023-07-27,2025-03-18,18-24,female,0.2112
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,5,0,0.03,2023-07-27,2025-03-18,18-24,male,0.0288
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,59,1,0.75,2023-07-27,2025-03-18,25-34,female,0.72
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,2,0,0,2023-07-27,2025-03-18,25-34,male,0.0
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,1,0,0.01,2023-07-27,2025-03-18,25-34,unknown,0.0096
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,61,1,0.81,2023-07-27,2025-03-18,35-44,female,0.7776000000000001
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,4,0,0.02,2023-07-27,2025-03-18,35-44,male,0.0192
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,71,2,1.03,2023-07-27,2025-03-18,45-54,female,0.9888
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,2,0,0.02,2023-07-27,2025-03-18,45-54,male,0.0192
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,117,0,4.93,2023-07-27,2025-03-18,55-64,female,4.732799999999999
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,9,0,0.28,2023-07-27,2025-03-18,55-64,male,0.26880000000000004
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,553,12,14.09,2023-07-27,2025-03-18,65+,female,13.526399999999999
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,120214794496670719,41,3,0.41,2023-07-27,2025-03-18,65+,male,0.39359999999999995
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,1235,7,7.85,2023-07-27,2025-03-18,18-24,female,7.536
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,45,0,0.27,2023-07-27,2025-03-18,18-24,male,0.2592
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,10,0,0.06,2023-07-27,2025-03-18,18-24,unknown,0.0576
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,762,13,7.37,2023-07-27,2025-03-18,25-34,female,7.0752
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,28,0,0.21,2023-07-27,2025-03-18,25-34,male,0.20159999999999997
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,7,0,0.06,2023-07-27,2025-03-18,25-34,unknown,0.0576
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,458,5,5.87,2023-07-27,2025-03-18,35-44,female,5.6352
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,13,0,0.13,2023-07-27,2025-03-18,35-44,male,0.1248
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,3,0,0.01,2023-07-27,2025-03-18,35-44,unknown,0.0096
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,337,4,4.95,2023-07-27,2025-03-18,45-54,female,4.752
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,19,2,0.61,2023-07-27,2025-03-18,45-54,male,0.5856
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,151,1,2.94,2023-07-27,2025-03-18,55-64,female,2.8224
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,7,0,0.05,2023-07-27,2025-03-18,55-64,male,0.048
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,1,0,0,2023-07-27,2025-03-18,55-64,unknown,0.0
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,72,5,1.08,2023-07-27,2025-03-18,65+,female,1.0368
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,12,0,0.28,2023-07-27,2025-03-18,65+,male,0.26880000000000004
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,120214794665620719,3,0,0.36,2023-07-27,2025-03-18,65+,unknown,0.34559999999999996
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,14,0,0.2,2023-07-27,2025-03-18,18-24,female,0.192
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,2,0,0.02,2023-07-27,2025-03-18,18-24,male,0.0192
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,2,0,0.01,2023-07-27,2025-03-18,18-24,unknown,0.0096
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,30,0,0.53,2023-07-27,2025-03-18,25-34,female,0.5088
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,5,0,0.12,2023-07-27,2025-03-18,25-34,male,0.1152
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,1,0,0.02,2023-07-27,2025-03-18,25-34,unknown,0.0192
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,33,0,0.92,2023-07-27,2025-03-18,35-44,female,0.8832
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,2,0,0.04,2023-07-27,2025-03-18,35-44,male,0.0384
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,73,1,3.23,2023-07-27,2025-03-18,45-54,female,3.1008
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,4,0,0.06,2023-07-27,2025-03-18,45-54,male,0.0576
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,1,0,0.03,2023-07-27,2025-03-18,45-54,unknown,0.0288
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,229,8,7.72,2023-07-27,2025-03-18,55-64,female,7.411199999999999
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,28,2,1.38,2023-07-27,2025-03-18,55-64,male,1.3247999999999998
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,1,0,0.05,2023-07-27,2025-03-18,55-64,unknown,0.048
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,531,34,17.53,2023-07-27,2025-03-18,65+,female,16.8288
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,39,2,1.07,2023-07-27,2025-03-18,65+,male,1.0272000000000001
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,120214794769580719,2,0,0.01,2023-07-27,2025-03-18,65+,unknown,0.0096
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,27,1,0.24,2023-07-27,2025-03-18,18-24,female,0.2304
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,3,0,0.04,2023-07-27,2025-03-18,18-24,male,0.0384
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,1,0,0.1,2023-07-27,2025-03-18,18-24,unknown,0.096
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,45,0,0.46,2023-07-27,2025-03-18,25-34,female,0.4416
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,9,0,0.08,2023-07-27,2025-03-18,25-34,male,0.0768
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,2,0,0,2023-07-27,2025-03-18,25-34,unknown,0.0
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,112,0,1.95,2023-07-27,2025-03-18,35-44,female,1.8719999999999999
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,8,0,0.09,2023-07-27,2025-03-18,35-44,male,0.08639999999999999
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,1,0,0.01,2023-07-27,2025-03-18,35-44,unknown,0.0096
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,304,4,5.67,2023-07-27,2025-03-18,45-54,female,5.4432
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,14,0,0.22,2023-07-27,2025-03-18,45-54,male,0.2112
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,1,0,0.01,2023-07-27,2025-03-18,45-54,unknown,0.0096
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,594,11,12.99,2023-07-27,2025-03-18,55-64,female,12.4704
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,51,3,1.43,2023-07-27,2025-03-18,55-64,male,1.3727999999999998
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,1,0,0,2023-07-27,2025-03-18,55-64,unknown,0.0
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,981,24,19.64,2023-07-27,2025-03-18,65+,female,18.8544
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,84,4,1.53,2023-07-27,2025-03-18,65+,male,1.4687999999999999
10 JANUARY - Elegant and Comfortable Dress - 1.54 - SINGLE PRODUCT,120214795335210719,4,0,0.03,2023-07-27,2025-03-18,65+,unknown,0.0288
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,57,1,0.87,2023-07-27,2025-03-18,18-24,female,0.8351999999999999
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,10,1,0.17,2023-07-27,2025-03-18,18-24,male,0.1632
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,1,0,0,2023-07-27,2025-03-18,18-24,unknown,0.0
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,103,1,1.19,2023-07-27,2025-03-18,25-34,female,1.1423999999999999
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,7,1,0.07,2023-07-27,2025-03-18,25-34,male,0.06720000000000001
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,3,0,0.02,2023-07-27,2025-03-18,25-34,unknown,0.0192
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,212,1,3.68,2023-07-27,2025-03-18,35-44,female,3.5328
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,15,0,0.14,2023-07-27,2025-03-18,35-44,male,0.13440000000000002
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,1,0,0,2023-07-27,2025-03-18,35-44,unknown,0.0
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,319,7,5.35,2023-07-27,2025-03-18,45-54,female,5.135999999999999
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,22,0,0.25,2023-07-27,2025-03-18,45-54,male,0.24
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,5,0,0.17,2023-07-27,2025-03-18,45-54,unknown,0.1632
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,582,13,8.82,2023-07-27,2025-03-18,55-64,female,8.4672
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,27,1,0.27,2023-07-27,2025-03-18,55-64,male,0.2592
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,4,0,0,2023-07-27,2025-03-18,55-64,unknown,0.0
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,1713,65,23.62,2023-07-27,2025-03-18,65+,female,22.6752
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,163,10,1.97,2023-07-27,2025-03-18,65+,male,1.8912
10 JANUARY - Windproof Wool Jacket - 1.57 - SINGLE PRODUCT,120214795421460719,11,0,0.03,2023-07-27,2025-03-18,65+,unknown,0.0288
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,7,0,0.09,2023-07-27,2025-03-18,18-24,female,0.08639999999999999
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,58,0,0.44,2023-07-27,2025-03-18,18-24,male,0.4224
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,27,0,0.34,2023-07-27,2025-03-18,25-34,female,0.3264
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,172,1,1.69,2023-07-27,2025-03-18,25-34,male,1.6223999999999998
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,1,0,0,2023-07-27,2025-03-18,25-34,unknown,0.0
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,13,0,0.15,2023-07-27,2025-03-18,35-44,female,0.144
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,162,1,1.73,2023-07-27,2025-03-18,35-44,male,1.6607999999999998
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,1,0,0,2023-07-27,2025-03-18,35-44,unknown,0.0
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,34,0,0.49,2023-07-27,2025-03-18,45-54,female,0.4704
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,164,0,2.68,2023-07-27,2025-03-18,45-54,male,2.5728
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,79,1,1.15,2023-07-27,2025-03-18,55-64,female,1.1039999999999999
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,301,10,5.74,2023-07-27,2025-03-18,55-64,male,5.5104
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,2,0,0.01,2023-07-27,2025-03-18,55-64,unknown,0.0096
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,115,4,1.67,2023-07-27,2025-03-18,65+,female,1.6032
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,327,5,7.04,2023-07-27,2025-03-18,65+,male,6.7584
10 JANUARY - Essential Winter Jacket - 1.59 - SINGLE PRODUCT,120214795623500719,2,0,0.01,2023-07-27,2025-03-18,65+,unknown,0.0096
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,55,0,0.51,2023-07-27,2025-03-18,18-24,female,0.4896
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,10,0,0.09,2023-07-27,2025-03-18,18-24,male,0.08639999999999999
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,4,0,0.02,2023-07-27,2025-03-18,18-24,unknown,0.0192
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,67,0,0.67,2023-07-27,2025-03-18,25-34,female,0.6432
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,10,0,0.08,2023-07-27,2025-03-18,25-34,male,0.0768
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,92,0,1.07,2023-07-27,2025-03-18,35-44,female,1.0272000000000001
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,8,0,0.06,2023-07-27,2025-03-18,35-44,male,0.0576
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,191,1,3.5,2023-07-27,2025-03-18,45-54,female,3.36
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,12,0,0.09,2023-07-27,2025-03-18,45-54,male,0.08639999999999999
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,1,0,0.01,2023-07-27,2025-03-18,45-54,unknown,0.0096
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,316,5,5.96,2023-07-27,2025-03-18,55-64,female,5.7216
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,20,0,0.27,2023-07-27,2025-03-18,55-64,male,0.2592
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,2,0,0.06,2023-07-27,2025-03-18,55-64,unknown,0.0576
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,343,12,9.59,2023-07-27,2025-03-18,65+,female,9.2064
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,18,0,0.46,2023-07-27,2025-03-18,65+,male,0.4416
10 JANUARY - Cheerful Colorful Turtleneck - 1.59 - SINGLE PRODUCT,120214795729470719,1,0,0,2023-07-27,2025-03-18,65+,unknown,0.0
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,3,0,0.019992,2023-07-27,2025-03-18,18-24,female,0.01919232
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,20,0,0.239906,2023-07-27,2025-03-18,18-24,male,0.23030976
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,5,0,0.029988,2023-07-27,2025-03-18,25-34,female,0.028788479999999998
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,56,0,0.679735,2023-07-27,2025-03-18,25-34,male,0.6525456
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,10,0,0.159938,2023-07-27,2025-03-18,35-44,female,0.15354047999999998
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,70,3,0.799688,2023-07-27,2025-03-18,35-44,male,0.7677004799999999
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,39,0,0.799688,2023-07-27,2025-03-18,45-54,female,0.7677004799999999
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,156,1,2.319096,2023-07-27,2025-03-18,45-54,male,2.22633216
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,1,0,0,2023-07-27,2025-03-18,45-54,unknown,0.0
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,135,4,2.339088,2023-07-27,2025-03-18,55-64,female,2.24552448
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,253,7,5.737762,2023-07-27,2025-03-18,55-64,male,5.50825152
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,2,0,0,2023-07-27,2025-03-18,55-64,unknown,0.0
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,263,5,2.239127,2023-07-27,2025-03-18,65+,female,2.14956192
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,496,18,10.275992,2023-07-27,2025-03-18,65+,male,9.86495232
11 JANUARY - Lambskin Leather Jacket - 1.60 - SINGLE PRODUCT,120214858653560719,1,0,0,2023-07-27,2025-03-18,65+,unknown,0.0
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,27,0,0.16,2023-07-27,2025-03-18,18-24,female,0.1536
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,2,0,0.01,2023-07-27,2025-03-18,18-24,male,0.0096
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,3,0,0.01,2023-07-27,2025-03-18,18-24,unknown,0.0096
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,45,0,0.66,2023-07-27,2025-03-18,25-34,female,0.6336
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,3,0,0.02,2023-07-27,2025-03-18,25-34,male,0.0192
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,58,0,0.67,2023-07-27,2025-03-18,35-44,female,0.6432
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,183,2,2.56,2023-07-27,2025-03-18,45-54,female,2.4576
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,7,0,0.08,2023-07-27,2025-03-18,45-54,male,0.0768
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,2,0,0,2023-07-27,2025-03-18,45-54,unknown,0.0
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,438,2,6.34,2023-07-27,2025-03-18,55-64,female,6.086399999999999
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,37,0,0.29,2023-07-27,2025-03-18,55-64,male,0.2784
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,5,0,0.03,2023-07-27,2025-03-18,55-64,unknown,0.0288
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,1422,18,10.95,2023-07-27,2025-03-18,65+,female,10.511999999999999
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,110,1,0.65,2023-07-27,2025-03-18,65+,male,0.624
11 JANUARY - Soft Winter Pullover - 1.59 - SINGLE PRODUCT,120214858909440719,11,1,0.17,2023-07-27,2025-03-18,65+,unknown,0.1632
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,4,0,0.04,2023-07-27,2025-03-18,18-24,female,0.0384
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,15,1,0.3,2023-07-27,2025-03-18,18-24,male,0.288
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,17,0,0.27,2023-07-27,2025-03-18,25-34,female,0.2592
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,42,1,0.8,2023-07-27,2025-03-18,25-34,male,0.768
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,26,0,0.49,2023-07-27,2025-03-18,35-44,female,0.4704
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,59,0,0.65,2023-07-27,2025-03-18,35-44,male,0.624
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,76,0,0.84,2023-07-27,2025-03-18,45-54,female,0.8063999999999999
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,103,5,2.12,2023-07-27,2025-03-18,45-54,male,2.0352
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,158,1,2.53,2023-07-27,2025-03-18,55-64,female,2.4288
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,142,8,2.75,2023-07-27,2025-03-18,55-64,male,2.6399999999999997
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,4,0,0,2023-07-27,2025-03-18,55-64,unknown,0.0
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,552,18,8.84,2023-07-27,2025-03-18,65+,female,8.4864
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,313,6,4.49,2023-07-27,2025-03-18,65+,male,4.3104000000000005
11 JANUARY - Chic Winter Jacket - 1.56 - SINGLE PRODUCT,120214859105750719,3,0,0.05,2023-07-27,2025-03-18,65+,unknown,0.048
11 JANUARY - Casual Leather Sneakers - 1.51 - SINGLE PRODUCT,120214859215460719,7,0,0.09,2023-07-27,2025-03-18,18-24,female,0.08639999999999999
11 JANUARY - Casual Leather Sneakers - 1.51 - SINGLE PRODUCT,120214859215460719,20,0,0.39,2023-07-27,2025-03-18,18-24,male,0.3744
