,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count,Total Refunds,Total Refund Value,Refund Rate,Total Disputes,Dispute Rate,Top Refund Reasons
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_9,Bonanza Leather Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_10,Vintage Coat,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_11,Winter Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_12,Stand Collar Quilted Winter Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_13,Classic Men's Trench Coat,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_14,Zip Up Cable Sweater,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_15,Elegant Winter Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_16,Shiny Winter Down Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_17,Slim Fit Long-Sleeve Sweater,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_18,Classic Fur-lined Leather Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_19,Gentleman Button-down Cardigan,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_20,Soft Cashmere Zip-up Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION__PRODUCT_21,High Neck Zip-up Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,5.70952380952381,0.09523809523809523,59.95,2.2838095238095244,3.4257142857142857,2.0839999999999996,155.32367972742756,4.255394662123793,3.5690476190476192,0.047619047619047616,9.27857142857143,0.14285714285714285,64.95,3.711428571428572,5.567142857142858,4.225428571428572,314.927597955707,6.91545996592845,1.3417142857142859,137.61904761904762,2.9047619047619047,2.110726643598616,3.278688524590164,61.53451372850911,38.46548627149089,14.088000000000003,36.500417014178474,45.539645881447264,11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,21.0,,,,,,
11  FEBRUARY - Steel Toe Safety Shoes - 1.55- SINGLE PRODUCT,Steel Toe Safety Shoes,https://dd3662-08.myshopify.com/products/818915744933740544,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,79.95,1.0,79.95,31.980000000000004,47.97,28.453200000000002,145.78824397442207,4.096470732907035,0.0,0.0,79.95,1.0,79.95,31.980000000000004,47.97,28.453200000000002,145.78824397442207,4.096470732907035,19.516799999999996,2124.0,61.0,2.871939736346516,1.639344262295082,100.0,0.0,19.516799999999996,35.58874296435272,35.58874296435272,,,,,,,,
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,Cozy Graphic Sweater,https://dd3662-08.myshopify.com/products/799690288124657664,2025-02-11 00:00:00+00:00,2025-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-24.307199999999998,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.307199999999998,-100.0,0.0,24.307199999999998,3161.0,27.0,0.8541600759253402,0.0,0.0,0.0,,,,,,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_1,Plain Knitted Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_2,Retro Winter Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_3,Multicolor Retro Winter Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_4,Cozy Retro Floral Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_5,Floral Retro Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_6,Retro Pine Tree Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_7,Geometric Retro Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION__PRODUCT_8,Multi Stripe Winter Sweater,https://dd3662-08.myshopify.com/collections/c20-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,16.856250000000003,0.375,44.95000000000001,6.7425000000000015,10.113750000000001,-8.336249999999998,-45.18292682926828,0.913617886178862,21.225,0.5,38.081250000000004,0.875,43.52142857142858,15.232500000000002,22.848750000000003,4.398750000000003,23.841463414634166,2.064024390243903,18.45,2503.875,43.75,1.7472916978683042,0.8571428571428572,44.26390940423437,55.73609059576563,49.199999999999996,-49.454949944382626,11.550960118168398,12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,8.0,,,,,,
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH__PRODUCT_1,Black Leather Fur-lined Winter Boots,https://dd3662-08.myshopify.com/collections/c21-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,54.68421052631579,1.0526315789473684,51.95,21.873684210526317,32.810526315789474,3.16522105263158,10.676972372300721,1.844616206205012,36.01842105263158,0.6842105263157895,90.70263157894736,1.736842105263158,52.22272727272727,36.28105263157895,54.42157894736841,24.776273684210512,83.57570773609663,3.0595951289349443,29.645305263157894,4568.263157894737,153.73684210526315,3.3653236863025215,0.6846970215679562,60.28955232541272,39.71044767458729,28.163040000000002,5.788180943214631,27.31593698320131,12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,19.0,,,,,,
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH__PRODUCT_2,Premium Leather Mid-calf Lace-up Boots,https://dd3662-08.myshopify.com/collections/c21-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,54.68421052631579,1.0526315789473684,51.95,21.873684210526317,32.810526315789474,3.16522105263158,10.676972372300721,1.844616206205012,36.01842105263158,0.6842105263157895,90.70263157894736,1.736842105263158,52.22272727272727,36.28105263157895,54.42157894736841,24.776273684210512,83.57570773609663,3.0595951289349443,29.645305263157894,4568.263157894737,153.73684210526315,3.3653236863025215,0.6846970215679562,60.28955232541272,39.71044767458729,28.163040000000002,5.788180943214631,27.31593698320131,12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,19.0,,,,,,
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH__PRODUCT_3,Comfy Fleece-lined Snow Ankle Boots,https://dd3662-08.myshopify.com/collections/c21-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,54.68421052631579,1.0526315789473684,51.95,21.873684210526317,32.810526315789474,3.16522105263158,10.676972372300721,1.844616206205012,36.01842105263158,0.6842105263157895,90.70263157894736,1.736842105263158,52.22272727272727,36.28105263157895,54.42157894736841,24.776273684210512,83.57570773609663,3.0595951289349443,29.645305263157894,4568.263157894737,153.73684210526315,3.3653236863025215,0.6846970215679562,60.28955232541272,39.71044767458729,28.163040000000002,5.788180943214631,27.31593698320131,12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,19.0,,,,,,
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH__PRODUCT_4,Comfy Leather Boots,https://dd3662-08.myshopify.com/collections/c21-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,54.68421052631579,1.0526315789473684,51.95,21.873684210526317,32.810526315789474,3.16522105263158,10.676972372300721,1.844616206205012,36.01842105263158,0.6842105263157895,90.70263157894736,1.736842105263158,52.22272727272727,36.28105263157895,54.42157894736841,24.776273684210512,83.57570773609663,3.0595951289349443,29.645305263157894,4568.263157894737,153.73684210526315,3.3653236863025215,0.6846970215679562,60.28955232541272,39.71044767458729,28.163040000000002,5.788180943214631,27.31593698320131,12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,19.0,,,,,,
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH__PRODUCT_5,Elegant Unisex Marten Boots,https://dd3662-08.myshopify.com/collections/c21-ads-collection-february-10,2025-02-12 00:00:00+00:00,2025-02-19 00:00:00+00:00,54.68421052631579,1.0526315789473684,51.95,21.873684210526317,32.810526315789474,3.16522105263158,10.676972372300721,1.844616206205012,36.01842105263158,0.6842105263157895,90.70263157894736,1.736842105263158,52.22272727272727,36.28105263157895,54.42157894736841,24.776273684210512,83.57570773609663,3.0595951289349443,29.645305263157894,4568.263157894737,153.73684210526315,3.3653236863025215,0.6846970215679562,60.28955232541272,39.71044767458729,28.163040000000002,5.788180943214631,27.31593698320131,12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,19.0,,,,,,
